Time,Hour,consumption,con_states
2015-11-21 19:00:00+00:00,19,6.632000000000001,6.75
2015-11-21 20:00:00+00:00,20,11.72,11.75
2015-11-21 21:00:00+00:00,21,17.384,17.5
2015-11-21 22:00:00+00:00,22,10.079999999999998,10.0
2015-11-21 23:00:00+00:00,23,0.4399999999999992,0.5
2015-11-22 00:00:00+00:00,0,5.152,5.25
2015-11-22 01:00:00+00:00,1,3.567999999999999,3.5
2015-11-22 02:00:00+00:00,2,7.888,8.0
2015-11-22 03:00:00+00:00,3,9.176,9.25
2015-11-22 04:00:00+00:00,4,23.528,23.5
2015-11-22 05:00:00+00:00,5,19.688000000000002,19.75
2015-11-22 06:00:00+00:00,6,8.6,8.5
2015-11-22 07:00:00+00:00,7,12.72,12.75
2015-11-22 08:00:00+00:00,8,15.184,15.25
2015-11-22 09:00:00+00:00,9,3.896,4.0
2015-11-22 10:00:00+00:00,10,8.568,8.5
2015-11-22 11:00:00+00:00,11,10.2,10.25
2015-11-22 12:00:00+00:00,12,5.704000000000001,5.75
2015-11-22 13:00:00+00:00,13,9.616,9.5
2015-11-22 14:00:00+00:00,14,10.351999999999999,10.25
2015-11-22 15:00:00+00:00,15,14.568,14.5
2015-11-22 16:00:00+00:00,16,17.648,17.75
2015-11-22 17:00:00+00:00,17,10.696,10.75
2015-11-22 18:00:00+00:00,18,11.84,11.75
2015-11-22 19:00:00+00:00,19,5.312,5.25
2015-11-22 20:00:00+00:00,20,12.736,12.75
2015-11-22 21:00:00+00:00,21,12.736,12.75
2015-11-22 22:00:00+00:00,22,9.664000000000001,9.75
2015-11-22 23:00:00+00:00,23,0.368,0.25
2015-11-23 00:00:00+00:00,0,3.7039999999999993,3.75
2015-11-23 01:00:00+00:00,1,4.5920000000000005,4.5
2015-11-23 02:00:00+00:00,2,7.104,7.0
2015-11-23 03:00:00+00:00,3,8.608,8.5
2015-11-23 04:00:00+00:00,4,21.888,22.0
2015-11-23 05:00:00+00:00,5,17.064,17.0
2015-11-23 06:00:00+00:00,6,10.2,10.25
2015-11-23 07:00:00+00:00,7,9.463999999999999,9.5
2015-11-23 08:00:00+00:00,8,2.272,2.25
2015-11-23 09:00:00+00:00,9,1.712,1.75
2015-11-23 10:00:00+00:00,10,1.776,1.75
2015-11-23 11:00:00+00:00,11,0.368,0.25
2015-11-23 12:00:00+00:00,12,8.503999999999996,8.5
2015-11-23 13:00:00+00:00,13,4.664000000000001,4.75
2015-11-23 14:00:00+00:00,14,14.0,14.0
2015-11-23 15:00:00+00:00,15,11.504,11.5
2015-11-23 16:00:00+00:00,16,5.944,6.0
2015-11-23 17:00:00+00:00,17,9.088,9.0
2015-11-23 18:00:00+00:00,18,16.904,17.0
2015-11-23 19:00:00+00:00,19,9.92,10.0
2015-11-23 20:00:00+00:00,20,11.968,12.0
2015-11-23 21:00:00+00:00,21,9.464,9.5
2015-11-23 22:00:00+00:00,22,4.912,5.0
2015-11-23 23:00:00+00:00,23,0.36,0.25
2015-11-24 00:00:00+00:00,0,4.352,4.25
2015-11-24 01:00:00+00:00,1,9.256,9.25
2015-11-24 02:00:00+00:00,2,4.632000000000001,4.75
2015-11-24 03:00:00+00:00,3,14.152,14.25
2015-11-24 04:00:00+00:00,4,21.416,21.5
2015-11-24 05:00:00+00:00,5,17.624,17.5
2015-11-24 06:00:00+00:00,6,15.176,15.25
2015-11-24 07:00:00+00:00,7,11.944,12.0
2015-11-24 08:00:00+00:00,8,13.464,13.5
2015-11-24 09:00:00+00:00,9,3.784,3.75
2015-11-24 10:00:00+00:00,10,2.336,2.25
2015-11-24 11:00:00+00:00,11,0.344,0.25
2015-11-24 12:00:00+00:00,12,3.984,4.0
2015-11-24 13:00:00+00:00,13,2.7359999999999993,2.75
2015-11-24 14:00:00+00:00,14,4.648000000000001,4.75
2015-11-24 15:00:00+00:00,15,14.88,15.0
2015-11-24 16:00:00+00:00,16,7.272,7.25
2015-11-24 17:00:00+00:00,17,8.6,8.5
2015-11-24 18:00:00+00:00,18,12.536,12.5
2015-11-24 19:00:00+00:00,19,15.096,15.0
2015-11-24 20:00:00+00:00,20,12.584,12.5
2015-11-24 21:00:00+00:00,21,7.76,7.75
2015-11-24 22:00:00+00:00,22,9.575999999999999,9.5
2015-11-24 23:00:00+00:00,23,0.336,0.25
2015-11-25 00:00:00+00:00,0,3.848,3.75
2015-11-25 01:00:00+00:00,1,7.008,7.0
2015-11-25 02:00:00+00:00,2,6.968,7.0
2015-11-25 03:00:00+00:00,3,6.488,6.5
2015-11-25 04:00:00+00:00,4,21.576,21.5
2015-11-25 05:00:00+00:00,5,20.088,20.0
2015-11-25 06:00:00+00:00,6,16.312,16.25
2015-11-25 07:00:00+00:00,7,10.952,11.0
2015-11-25 08:00:00+00:00,8,13.344,13.25
2015-11-25 09:00:00+00:00,9,6.352,6.25
2015-11-25 10:00:00+00:00,10,3.615999999999999,3.5
2015-11-25 11:00:00+00:00,11,0.336,0.25
2015-11-25 12:00:00+00:00,12,11.072,11.0
2015-11-25 13:00:00+00:00,13,7.744,7.75
2015-11-25 14:00:00+00:00,14,8.456,8.5
2015-11-25 15:00:00+00:00,15,11.544,11.5
2015-11-25 16:00:00+00:00,16,6.848,6.75
2015-11-25 17:00:00+00:00,17,7.368,7.25
2015-11-25 18:00:00+00:00,18,7.112,7.0
2015-11-25 19:00:00+00:00,19,13.216,13.25
2015-11-25 20:00:00+00:00,20,18.08,18.0
2015-11-25 21:00:00+00:00,21,10.16,10.25
2015-11-25 22:00:00+00:00,22,9.256,9.25
2015-11-25 23:00:00+00:00,23,0.344,0.25
2015-11-26 00:00:00+00:00,0,3.88,4.0
2015-11-26 01:00:00+00:00,1,9.792,9.75
2015-11-26 02:00:00+00:00,2,3.976,4.0
2015-11-26 03:00:00+00:00,3,8.912,9.0
2015-11-26 04:00:00+00:00,4,21.04,21.0
2015-11-26 05:00:00+00:00,5,17.4,17.5
2015-11-26 06:00:00+00:00,6,9.208,9.25
2015-11-26 07:00:00+00:00,7,14.712,14.75
2015-11-26 08:00:00+00:00,8,5.304,5.25
2015-11-26 09:00:00+00:00,9,3.264,3.25
2015-11-26 10:00:00+00:00,10,3.615999999999999,3.5
2015-11-26 11:00:00+00:00,11,0.36,0.25
2015-11-26 12:00:00+00:00,12,8.04,8.0
2015-11-26 13:00:00+00:00,13,7.84,7.75
2015-11-26 14:00:00+00:00,14,15.256,15.25
2015-11-26 15:00:00+00:00,15,12.224,12.25
2015-11-26 16:00:00+00:00,16,10.984,11.0
2015-11-26 17:00:00+00:00,17,12.92,13.0
2015-11-26 18:00:00+00:00,18,11.2,11.25
2015-11-26 19:00:00+00:00,19,3.048,3.0
2015-11-26 20:00:00+00:00,20,12.312,12.25
2015-11-26 21:00:00+00:00,21,8.72,8.75
2015-11-26 22:00:00+00:00,22,5.512,5.5
2015-11-26 23:00:00+00:00,23,0.112,0.25
2015-11-27 00:00:00+00:00,0,3.784,3.75
2015-11-27 01:00:00+00:00,1,6.744,6.75
2015-11-27 02:00:00+00:00,2,5.28,5.25
2015-11-27 03:00:00+00:00,3,9.184,9.25
2015-11-27 04:00:00+00:00,4,20.432,20.5
2015-11-27 05:00:00+00:00,5,18.192,18.25
2015-11-27 06:00:00+00:00,6,14.6,14.5
2015-11-27 07:00:00+00:00,7,8.224,8.25
2015-11-27 08:00:00+00:00,8,6.576,6.5
2015-11-27 09:00:00+00:00,9,7.36,7.25
2015-11-27 10:00:00+00:00,10,6.152,6.25
2015-11-27 11:00:00+00:00,11,0.08,0.25
2015-11-27 12:00:00+00:00,12,8.0,8.0
2015-11-27 13:00:00+00:00,13,3.456,3.5
2015-11-27 14:00:00+00:00,14,7.928,8.0
2015-11-27 15:00:00+00:00,15,17.864,17.75
2015-11-27 16:00:00+00:00,16,5.8,5.75
2015-11-27 17:00:00+00:00,17,12.032,12.0
2015-11-27 18:00:00+00:00,18,18.736,18.75
2015-11-27 19:00:00+00:00,19,12.0,12.0
2015-11-27 20:00:00+00:00,20,9.136,9.25
2015-11-27 21:00:00+00:00,21,8.64,8.75
2015-11-27 22:00:00+00:00,22,7.432,7.5
2015-11-27 23:00:00+00:00,23,0.176,0.25
2015-11-28 00:00:00+00:00,0,3.392,3.5
2015-11-28 01:00:00+00:00,1,7.184,7.25
2015-11-28 02:00:00+00:00,2,9.656,9.75
2015-11-28 03:00:00+00:00,3,12.208,12.25
2015-11-28 04:00:00+00:00,4,15.128,15.25
2015-11-28 05:00:00+00:00,5,16.584,16.5
2015-11-28 06:00:00+00:00,6,18.568,18.5
2015-11-28 07:00:00+00:00,7,16.232,16.25
2015-11-28 08:00:00+00:00,8,9.36,9.25
2015-11-28 09:00:00+00:00,9,6.288,6.25
2015-11-28 10:00:00+00:00,10,4.208,4.25
2015-11-28 11:00:00+00:00,11,0.072,0.25
2015-11-28 12:00:00+00:00,12,11.28,11.25
2015-11-28 13:00:00+00:00,13,11.24,11.25
2015-11-28 14:00:00+00:00,14,11.616,11.5
2015-11-28 15:00:00+00:00,15,6.536,6.5
2015-11-28 16:00:00+00:00,16,7.568,7.5
2015-11-28 17:00:00+00:00,17,10.904,11.0
2015-11-28 18:00:00+00:00,18,13.312,13.25
2015-11-28 19:00:00+00:00,19,11.224,11.25
2015-11-28 20:00:00+00:00,20,11.64,11.75
2015-11-28 21:00:00+00:00,21,9.888,10.0
2015-11-28 22:00:00+00:00,22,11.512,11.5
2015-11-28 23:00:00+00:00,23,5.616,5.5
2015-11-29 00:00:00+00:00,0,3.104,3.0
2015-11-29 01:00:00+00:00,1,3.44,3.5
2015-11-29 02:00:00+00:00,2,6.64,6.75
2015-11-29 03:00:00+00:00,3,8.784,8.75
2015-11-29 04:00:00+00:00,4,20.216,20.25
2015-11-29 05:00:00+00:00,5,15.872,15.75
2015-11-29 06:00:00+00:00,6,12.64,12.75
2015-11-29 07:00:00+00:00,7,10.568,10.5
2015-11-29 08:00:00+00:00,8,12.312,12.25
2015-11-29 09:00:00+00:00,9,11.864,11.75
2015-11-29 10:00:00+00:00,10,7.032,7.0
2015-11-29 11:00:00+00:00,11,2.6799999999999993,2.75
2015-11-29 12:00:00+00:00,12,3.72,3.75
2015-11-29 13:00:00+00:00,13,12.008,12.0
2015-11-29 14:00:00+00:00,14,9.2,9.25
2015-11-29 15:00:00+00:00,15,16.872,16.75
2015-11-29 16:00:00+00:00,16,8.568,8.5
2015-11-29 17:00:00+00:00,17,6.936,7.0
2015-11-29 18:00:00+00:00,18,7.296,7.25
2015-11-29 19:00:00+00:00,19,2.7119999999999993,2.75
2015-11-29 20:00:00+00:00,20,6.5120000000000005,6.5
2015-11-29 21:00:00+00:00,21,6.12,6.0
2015-11-29 22:00:00+00:00,22,4.392,4.5
2015-11-29 23:00:00+00:00,23,0.096,0.25
2015-11-30 00:00:00+00:00,0,0.08,0.25
2015-11-30 01:00:00+00:00,1,0.152,0.25
2015-11-30 02:00:00+00:00,2,4.312,4.25
2015-11-30 03:00:00+00:00,3,5.544,5.5
2015-11-30 04:00:00+00:00,4,15.632,15.75
2015-11-30 05:00:00+00:00,5,14.312,14.25
2015-11-30 06:00:00+00:00,6,18.984,19.0
2015-11-30 07:00:00+00:00,7,7.904,8.0
2015-11-30 08:00:00+00:00,8,5.08,5.0
2015-11-30 09:00:00+00:00,9,2.656,2.75
2015-11-30 10:00:00+00:00,10,8.4,8.5
2015-11-30 11:00:00+00:00,11,0.856,0.75
2015-11-30 12:00:00+00:00,12,1.456,1.5
2015-11-30 13:00:00+00:00,13,8.432,8.5
2015-11-30 14:00:00+00:00,14,8.032,8.0
2015-11-30 15:00:00+00:00,15,8.088,8.0
2015-11-30 16:00:00+00:00,16,8.728,8.75
2015-11-30 17:00:00+00:00,17,5.208,5.25
2015-11-30 18:00:00+00:00,18,6.056,6.0
2015-11-30 19:00:00+00:00,19,4.488,4.5
2015-11-30 20:00:00+00:00,20,3.76,3.75
2015-11-30 21:00:00+00:00,21,8.88,9.0
2015-11-30 22:00:00+00:00,22,4.872,4.75
2015-11-30 23:00:00+00:00,23,6.176,6.25
2015-12-01 00:00:00+00:00,0,0.152,0.25
2015-12-01 01:00:00+00:00,1,0.08,0.25
2015-12-01 02:00:00+00:00,2,2.72,2.75
2015-12-01 03:00:00+00:00,3,5.944,6.0
2015-12-01 04:00:00+00:00,4,17.68,17.75
2015-12-01 05:00:00+00:00,5,14.488,14.5
2015-12-01 06:00:00+00:00,6,12.152,12.25
2015-12-01 07:00:00+00:00,7,13.928,14.0
2015-12-01 08:00:00+00:00,8,9.64,9.75
2015-12-01 09:00:00+00:00,9,5.768,5.75
2015-12-01 10:00:00+00:00,10,2.08,2.0
2015-12-01 11:00:00+00:00,11,0.072,0.25
2015-12-01 12:00:00+00:00,12,4.288,4.25
2015-12-01 13:00:00+00:00,13,4.744,4.75
2015-12-01 14:00:00+00:00,14,4.688,4.75
2015-12-01 15:00:00+00:00,15,12.584,12.5
2015-12-01 16:00:00+00:00,16,4.496,4.5
2015-12-01 17:00:00+00:00,17,7.824,7.75
2015-12-01 18:00:00+00:00,18,13.376,13.5
2015-12-01 19:00:00+00:00,19,9.288,9.25
2015-12-01 20:00:00+00:00,20,6.64,6.75
2015-12-01 21:00:00+00:00,21,6.872,6.75
2015-12-01 22:00:00+00:00,22,5.84,5.75
2015-12-01 23:00:00+00:00,23,0.1119999999999992,0.25
2015-12-02 00:00:00+00:00,0,1.976,2.0
2015-12-02 01:00:00+00:00,1,6.52,6.5
2015-12-02 02:00:00+00:00,2,6.752,6.75
2015-12-02 03:00:00+00:00,3,10.232,10.25
2015-12-02 04:00:00+00:00,4,22.0,22.0
2015-12-02 05:00:00+00:00,5,16.016,16.0
2015-12-02 06:00:00+00:00,6,12.52,12.5
2015-12-02 07:00:00+00:00,7,8.712,8.75
2015-12-02 08:00:00+00:00,8,1.904,2.0
2015-12-02 09:00:00+00:00,9,13.928,14.0
2015-12-02 10:00:00+00:00,10,0.344,0.25
2015-12-02 11:00:00+00:00,11,0.344,0.25
2015-12-02 12:00:00+00:00,12,17.464000000000002,17.5
2015-12-02 13:00:00+00:00,13,11.032,11.0
2015-12-02 14:00:00+00:00,14,14.56,14.5
2015-12-02 15:00:00+00:00,15,9.704,9.75
2015-12-02 16:00:00+00:00,16,11.52,11.5
2015-12-02 17:00:00+00:00,17,8.184,8.25
2015-12-02 18:00:00+00:00,18,6.312,6.25
2015-12-02 19:00:00+00:00,19,11.12,11.0
2015-12-02 20:00:00+00:00,20,13.416,13.5
2015-12-02 21:00:00+00:00,21,5.712000000000001,5.75
2015-12-02 22:00:00+00:00,22,17.464000000000002,17.5
2015-12-02 23:00:00+00:00,23,0.448,0.5
2015-12-03 00:00:00+00:00,0,6.24,6.25
2015-12-03 01:00:00+00:00,1,7.048,7.0
2015-12-03 02:00:00+00:00,2,4.392,4.5
2015-12-03 03:00:00+00:00,3,8.376,8.5
2015-12-03 04:00:00+00:00,4,18.256,18.25
2015-12-03 05:00:00+00:00,5,14.056,14.0
2015-12-03 06:00:00+00:00,6,12.072,12.0
2015-12-03 07:00:00+00:00,7,9.976,10.0
2015-12-03 08:00:00+00:00,8,13.904,14.0
2015-12-03 09:00:00+00:00,9,3.6479999999999992,3.75
2015-12-03 10:00:00+00:00,10,8.664,8.75
2015-12-03 11:00:00+00:00,11,0.368,0.25
2015-12-03 12:00:00+00:00,12,6.368,6.25
2015-12-03 13:00:00+00:00,13,13.104,13.0
2015-12-03 14:00:00+00:00,14,12.224,12.25
2015-12-03 15:00:00+00:00,15,11.936,12.0
2015-12-03 16:00:00+00:00,16,7.424,7.5
2015-12-03 17:00:00+00:00,17,10.832,10.75
2015-12-03 18:00:00+00:00,18,7.136,7.25
2015-12-03 19:00:00+00:00,19,11.6,11.5
2015-12-03 20:00:00+00:00,20,9.752,9.75
2015-12-03 21:00:00+00:00,21,7.704,7.75
2015-12-03 22:00:00+00:00,22,7.56,7.5
2015-12-03 23:00:00+00:00,23,1.104,1.0
2015-12-04 00:00:00+00:00,0,5.5040000000000004,5.5
2015-12-04 01:00:00+00:00,1,6.12,6.0
2015-12-04 02:00:00+00:00,2,5.888,6.0
2015-12-04 03:00:00+00:00,3,8.704,8.75
2015-12-04 04:00:00+00:00,4,22.76,22.75
2015-12-04 05:00:00+00:00,5,21.808,21.75
2015-12-04 06:00:00+00:00,6,15.488,15.5
2015-12-04 07:00:00+00:00,7,17.696,17.75
2015-12-04 08:00:00+00:00,8,2.536,2.5
2015-12-04 09:00:00+00:00,9,6.816000000000001,6.75
2015-12-04 10:00:00+00:00,10,2.296,2.25
2015-12-04 11:00:00+00:00,11,0.336,0.25
2015-12-04 12:00:00+00:00,12,13.383999999999999,13.5
2015-12-04 13:00:00+00:00,13,11.328,11.25
2015-12-04 14:00:00+00:00,14,11.368,11.25
2015-12-04 15:00:00+00:00,15,14.04,14.0
2015-12-04 16:00:00+00:00,16,5.128,5.25
2015-12-04 17:00:00+00:00,17,7.216,7.25
2015-12-04 18:00:00+00:00,18,19.104,19.0
2015-12-04 19:00:00+00:00,19,8.952,9.0
2015-12-04 20:00:00+00:00,20,12.152,12.25
2015-12-04 21:00:00+00:00,21,9.512,9.5
2015-12-04 22:00:00+00:00,22,7.88,8.0
2015-12-04 23:00:00+00:00,23,0.416,0.5
2015-12-05 00:00:00+00:00,0,1.888,2.0
2015-12-05 01:00:00+00:00,1,3.872,3.75
2015-12-05 02:00:00+00:00,2,8.376,8.5
2015-12-05 03:00:00+00:00,3,4.88,5.0
2015-12-05 04:00:00+00:00,4,20.48,20.5
2015-12-05 05:00:00+00:00,5,15.032,15.0
2015-12-05 06:00:00+00:00,6,14.2,14.25
2015-12-05 07:00:00+00:00,7,4.904,5.0
2015-12-05 08:00:00+00:00,8,8.44,8.5
2015-12-05 09:00:00+00:00,9,4.256,4.25
2015-12-05 10:00:00+00:00,10,4.144,4.25
2015-12-05 11:00:00+00:00,11,0.336,0.25
2015-12-05 12:00:00+00:00,12,16.152,16.25
2015-12-05 13:00:00+00:00,13,7.24,7.25
2015-12-05 14:00:00+00:00,14,20.072000000000003,20.0
2015-12-05 15:00:00+00:00,15,15.112,15.0
2015-12-05 16:00:00+00:00,16,3.992,4.0
2015-12-05 17:00:00+00:00,17,5.12,5.0
2015-12-05 18:00:00+00:00,18,15.384,15.5
2015-12-05 19:00:00+00:00,19,11.472,11.5
2015-12-05 20:00:00+00:00,20,5.720000000000001,5.75
2015-12-05 21:00:00+00:00,21,6.680000000000001,6.75
2015-12-05 22:00:00+00:00,22,7.728,7.75
2015-12-05 23:00:00+00:00,23,0.36,0.25
2015-12-06 00:00:00+00:00,0,4.04,4.0
2015-12-06 01:00:00+00:00,1,1.488,1.5
2015-12-06 02:00:00+00:00,2,7.952,8.0
2015-12-06 03:00:00+00:00,3,4.376,4.5
2015-12-06 04:00:00+00:00,4,20.136,20.25
2015-12-06 05:00:00+00:00,5,15.664,15.75
2015-12-06 06:00:00+00:00,6,14.008,14.0
2015-12-06 07:00:00+00:00,7,10.96,11.0
2015-12-06 08:00:00+00:00,8,9.784,9.75
2015-12-06 09:00:00+00:00,9,4.272,4.25
2015-12-06 10:00:00+00:00,10,3.575999999999999,3.5
2015-12-06 11:00:00+00:00,11,2.7359999999999993,2.75
2015-12-06 12:00:00+00:00,12,4.088,4.0
2015-12-06 13:00:00+00:00,13,13.8,13.75
2015-12-06 14:00:00+00:00,14,8.312,8.25
2015-12-06 15:00:00+00:00,15,14.728,14.75
2015-12-06 16:00:00+00:00,16,13.992,14.0
2015-12-06 17:00:00+00:00,17,2.112,2.0
2015-12-06 18:00:00+00:00,18,4.656000000000001,4.75
2015-12-06 19:00:00+00:00,19,9.24,9.25
2015-12-06 20:00:00+00:00,20,4.088,4.0
2015-12-06 21:00:00+00:00,21,12.488,12.5
2015-12-06 22:00:00+00:00,22,15.904,16.0
2015-12-06 23:00:00+00:00,23,4.6000000000000005,4.5
2015-12-07 00:00:00+00:00,0,6.992,7.0
2015-12-07 01:00:00+00:00,1,3.623999999999999,3.5
2015-12-07 02:00:00+00:00,2,4.128,4.25
2015-12-07 03:00:00+00:00,3,7.784,7.75
2015-12-07 04:00:00+00:00,4,20.896,21.0
2015-12-07 05:00:00+00:00,5,23.208,23.25
2015-12-07 06:00:00+00:00,6,19.136,19.25
2015-12-07 07:00:00+00:00,7,11.184,11.25
2015-12-07 08:00:00+00:00,8,6.5040000000000004,6.5
2015-12-07 09:00:00+00:00,9,6.776,6.75
2015-12-07 10:00:00+00:00,10,6.488,6.5
2015-12-07 11:00:00+00:00,11,0.36,0.25
2015-12-07 12:00:00+00:00,12,8.44,8.5
2015-12-07 13:00:00+00:00,13,9.192,9.25
2015-12-07 14:00:00+00:00,14,11.536,11.5
2015-12-07 15:00:00+00:00,15,15.272,15.25
2015-12-07 16:00:00+00:00,16,10.088,10.0
2015-12-07 17:00:00+00:00,17,6.008,6.0
2015-12-07 18:00:00+00:00,18,11.656,11.75
2015-12-07 19:00:00+00:00,19,16.464,16.5
2015-12-07 20:00:00+00:00,20,6.872,6.75
2015-12-07 21:00:00+00:00,21,8.504,8.5
2015-12-07 22:00:00+00:00,22,11.712,11.75
2015-12-07 23:00:00+00:00,23,1.352,1.25
2015-12-08 00:00:00+00:00,0,6.5440000000000005,6.5
2015-12-08 01:00:00+00:00,1,3.232,3.25
2015-12-08 02:00:00+00:00,2,5.944,6.0
2015-12-08 03:00:00+00:00,3,15.76,15.75
2015-12-08 04:00:00+00:00,4,16.32,16.25
2015-12-08 05:00:00+00:00,5,17.12,17.0
2015-12-08 06:00:00+00:00,6,12.44,12.5
2015-12-08 07:00:00+00:00,7,7.376,7.5
2015-12-08 08:00:00+00:00,8,3.952,4.0
2015-12-08 09:00:00+00:00,9,6.760000000000001,6.75
2015-12-08 10:00:00+00:00,10,9.912,10.0
2015-12-08 11:00:00+00:00,11,1.016,1.0
2015-12-08 12:00:00+00:00,12,12.024,12.0
2015-12-08 13:00:00+00:00,13,10.992,11.0
2015-12-08 14:00:00+00:00,14,10.623999999999999,10.5
2015-12-08 15:00:00+00:00,15,15.2,15.25
2015-12-08 16:00:00+00:00,16,4.416,4.5
2015-12-08 17:00:00+00:00,17,8.784,8.75
2015-12-08 18:00:00+00:00,18,10.8,10.75
2015-12-08 19:00:00+00:00,19,8.024,8.0
2015-12-08 20:00:00+00:00,20,5.5440000000000005,5.5
2015-12-08 21:00:00+00:00,21,4.896,5.0
2015-12-08 22:00:00+00:00,22,8.256,8.25
2015-12-08 23:00:00+00:00,23,2.6719999999999993,2.75
2015-12-09 00:00:00+00:00,0,2.7119999999999993,2.75
2015-12-09 01:00:00+00:00,1,6.752000000000001,6.75
2015-12-09 02:00:00+00:00,2,5.696000000000001,5.75
2015-12-09 03:00:00+00:00,3,12.016,12.0
2015-12-09 04:00:00+00:00,4,19.0,19.0
2015-12-09 05:00:00+00:00,5,19.472,19.5
2015-12-09 06:00:00+00:00,6,14.552,14.5
2015-12-09 07:00:00+00:00,7,12.192,12.25
2015-12-09 08:00:00+00:00,8,9.136,9.25
2015-12-09 09:00:00+00:00,9,4.6240000000000006,4.5
2015-12-09 10:00:00+00:00,10,2.7119999999999993,2.75
2015-12-09 11:00:00+00:00,11,0.344,0.25
2015-12-09 12:00:00+00:00,12,2.752,2.75
2015-12-09 13:00:00+00:00,13,3.1759999999999993,3.25
2015-12-09 14:00:00+00:00,14,11.88,12.0
2015-12-09 15:00:00+00:00,15,14.376,14.5
2015-12-09 16:00:00+00:00,16,4.752000000000001,4.75
2015-12-09 17:00:00+00:00,17,13.607999999999999,13.5
2015-12-09 18:00:00+00:00,18,19.488,19.5
2015-12-09 19:00:00+00:00,19,14.984,15.0
2015-12-09 20:00:00+00:00,20,9.032,9.0
2015-12-09 21:00:00+00:00,21,7.888,8.0
2015-12-09 22:00:00+00:00,22,1.864,1.75
2015-12-09 23:00:00+00:00,23,4.984,5.0
2015-12-10 00:00:00+00:00,0,3.408,3.5
2015-12-10 01:00:00+00:00,1,3.6959999999999993,3.75
2015-12-10 02:00:00+00:00,2,5.5520000000000005,5.5
2015-12-10 03:00:00+00:00,3,9.104,9.0
2015-12-10 04:00:00+00:00,4,23.704,23.75
2015-12-10 05:00:00+00:00,5,18.72,18.75
2015-12-10 06:00:00+00:00,6,14.416,14.5
2015-12-10 07:00:00+00:00,7,8.968,9.0
2015-12-10 08:00:00+00:00,8,6.832,6.75
2015-12-10 09:00:00+00:00,9,4.192,4.25
2015-12-10 10:00:00+00:00,10,8.328,8.25
2015-12-10 11:00:00+00:00,11,0.368,0.25
2015-12-10 12:00:00+00:00,12,21.776,21.75
2015-12-10 13:00:00+00:00,13,14.4,14.5
2015-12-10 14:00:00+00:00,14,14.384,14.5
2015-12-10 15:00:00+00:00,15,14.568,14.5
2015-12-10 16:00:00+00:00,16,5.392,5.5
2015-12-10 17:00:00+00:00,17,8.208,8.25
2015-12-10 18:00:00+00:00,18,8.464,8.5
2015-12-10 19:00:00+00:00,19,12.08,12.0
2015-12-10 20:00:00+00:00,20,14.048,14.0
2015-12-10 21:00:00+00:00,21,10.296,10.25
2015-12-10 22:00:00+00:00,22,10.304,10.25
2015-12-10 23:00:00+00:00,23,0.368,0.25
2015-12-11 00:00:00+00:00,0,4.44,4.5
2015-12-11 01:00:00+00:00,1,10.591999999999999,10.5
2015-12-11 02:00:00+00:00,2,6.352,6.25
2015-12-11 03:00:00+00:00,3,10.184,10.25
2015-12-11 04:00:00+00:00,4,22.92,23.0
2015-12-11 05:00:00+00:00,5,21.272,21.25
2015-12-11 06:00:00+00:00,6,13.144,13.25
2015-12-11 07:00:00+00:00,7,3.88,4.0
2015-12-11 08:00:00+00:00,8,6.720000000000001,6.75
2015-12-11 09:00:00+00:00,9,6.152,6.25
2015-12-11 10:00:00+00:00,10,4.088,4.0
2015-12-11 11:00:00+00:00,11,0.352,0.25
2015-12-11 12:00:00+00:00,12,10.287999999999998,10.25
2015-12-11 13:00:00+00:00,13,2.64,2.75
2015-12-11 14:00:00+00:00,14,7.064,7.0
2015-12-11 15:00:00+00:00,15,14.624,14.5
2015-12-11 16:00:00+00:00,16,4.32,4.25
2015-12-11 17:00:00+00:00,17,7.088,7.0
2015-12-11 18:00:00+00:00,18,21.136,21.25
2015-12-11 19:00:00+00:00,19,20.496000000000002,20.5
2015-12-11 20:00:00+00:00,20,12.488,12.5
2015-12-11 21:00:00+00:00,21,9.672,9.75
2015-12-11 22:00:00+00:00,22,8.392,8.5
2015-12-11 23:00:00+00:00,23,0.352,0.25
2015-12-12 00:00:00+00:00,0,2.768,2.75
2015-12-12 01:00:00+00:00,1,5.192,5.25
2015-12-12 02:00:00+00:00,2,4.896,5.0
2015-12-12 03:00:00+00:00,3,7.248,7.25
2015-12-12 04:00:00+00:00,4,21.776,21.75
2015-12-12 05:00:00+00:00,5,24.488,24.5
2015-12-12 06:00:00+00:00,6,12.216,12.25
2015-12-12 07:00:00+00:00,7,5.848,5.75
2015-12-12 08:00:00+00:00,8,2.896,3.0
2015-12-12 09:00:00+00:00,9,3.064,3.0
2015-12-12 10:00:00+00:00,10,7.568,7.5
2015-12-12 11:00:00+00:00,11,0.28,0.25
2015-12-12 12:00:00+00:00,12,4.024,4.0
2015-12-12 13:00:00+00:00,13,1.624,1.5
2015-12-12 14:00:00+00:00,14,7.664,7.75
2015-12-12 15:00:00+00:00,15,12.896,13.0
2015-12-12 16:00:00+00:00,16,3.544,3.5
2015-12-12 17:00:00+00:00,17,19.8,19.75
2015-12-12 18:00:00+00:00,18,14.976,15.0
2015-12-12 19:00:00+00:00,19,5.88,6.0
2015-12-12 20:00:00+00:00,20,9.688,9.75
2015-12-12 21:00:00+00:00,21,10.6,10.5
2015-12-12 22:00:00+00:00,22,9.88,10.0
